,U1001,U1002,U1003,U1004,U1005,U1006,U1007,U1008,U1009,U1010,U1011,U1012,U1013,U1014,U1015,U1016,U1017,U1018,U1019,U1020,U1021,U1022,U1023,U1024,U1025,U1026,U1027,U1028,U1029,U1030,U1031,U1032,U1033,U1034,U1035,U1036,U1037,U1038,U1039,U1040,U1041,U1042,U1043,U1044,U1045,U1046,U1047,U1048,U1049,U1050,U1051,U1052,U1053,U1054,U1055,U1056,U1057,U1058,U1059,U1060,U1061,U1062,U1063,U1064,U1065,U1066,U1067,U1068,U1069,U1070,U1071,U1072,U1073,U1074,U1075,U1076,U1077,U1078,U1079,U1080,U1081,U1082,U1083,U1084,U1085,U1086,U1087,U1088,U1089,U1090,U1091,U1092,U1093,U1094,U1095,U1096,U1097,U1098,U1099,U1100,U1101,U1102,U1103,U1104,U1105,U1106,U1107,U1108,U1109,U1110,U1111,U1112,U1113,U1114,U1115,U1116,U1117,U1118,U1119,U1120,U1121,U1122,U1123,U1124,U1125,U1126,U1127,U1128,U1129,U1130,U1131,U1132,U1133,U1134,U1135,U1136,U1137,U1138
132834,0.7351681318603146,1.175711394357102,1.0281980335582497,1.253078157606099,0.9258081424460153,1.1436674225037933,0.6138144974868825,0.9808894260849538,0.0,0.8877241453867792,0.7835498466452188,1.1832462788731761,0.9649361069575271,1.3540550407735437,0.475174594225883,0.0,0.5463659095139769,0.5459077683443905,-0.0,1.0762639418131936,1.9047617275713566,1.0805803610734084,0.031354325715281406,0.0,1.11529081968907,1.1109516719972399,0.6289069344346615,0.9999936146160824,0.0,0.28497901320714025,-0.09523810253551479,0.0,1.420363451614195,0.008640061128122545,0.8200593156445044,0.0,1.208343360418352,0.5588485511933641,0.7797618948307748,0.37242358899731665,1.2232883199439897,0.8749491048561329,1.1386903886847908,0.8896262801394291,0.0,0.994354012795501,0.07384400983241601,0.9292435086702568,-0.37637672431632063,0.2539375789685787,0.4215196085416224,1.2742072362367982,1.2448807171574174,1.6126027397753915,1.4182195098151809,1.4337828963283692,0.0,1.411671998890139,0.9768693077261841,1.6272107079428817,0.0,-0.0,1.1759295730365191,0.787797650490693,1.0530887672671059,0.6887503174866714,1.1597035735855274,0.5448669312156891,-0.034572165730507365,1.1063122885391898,0.0,0.907312914393626,-0.0,1.2355889378466482,0.0,1.3643994958390007,0.9342540820380942,0.0,1.1179960900310595,0.9813742052422048,0.20586968321336196,0.3135110790785566,0.9966100727973184,1.3062667252538827,0.997163400031811,1.1325392731732893,1.35067431078463,1.1398911694542406,0.0,1.25690854267088,0.5506319030274546,0.1668359261481085,1.1689810801915503,-0.0661143341813284,0.9831667377439735,1.1246557556718555,1.3086546949383455,1.0001475472802341,0.0,1.334401646381059,1.064711628564953,1.9681947526485408,0.9230354398274603,0.0,-0.04890351325918485,0.0,1.6961152994448252,0.9556335287324071,1.519046591482966,1.096784943372877,0.8773525333506421,0.0,0.7514631553257141,0.0,1.5338536787584103,0.0,1.0505598087507462,0.3098712404523538,1.2555948169135422,0.8318177539645586,0.6976912208484326,0.0,1.0962571096509006,0.7683776770982227,0.6812284494572584,1.1075759265088188,1.6363184626737328,-0.12049339480293353,0.8127651513292242,0.8474186253116738,1.0688605159341567,1.2237815166507793,0.9440109138534981,0.8684037705410724,-0.0,1.1300232462077995,0.0,1.4060538996086973
132845,0.8321424532276913,1.257297990159347,1.114351191398562,1.3552161369917566,1.0295820809379708,1.252802033200457,0.7014455638195849,1.0836476535712911,1.3759519042246247,0.9943059642822865,0.8787879434185025,1.2850655238627728,1.0322102713106005,1.447755859181175,0.0,1.6304328643798347,0.6416040010003607,0.6405885754727139,-0.07330649300493386,1.1780880041783603,1.9999998223964968,1.178766343592831,0.1265924301227146,0.8428642649711559,1.2371329306190528,1.20195995312218,0.7101958513530964,1.0772626655539241,0.47682579339148434,0.3838589289370603,-7.670206469967411e-09,0.953689908331559,1.5003729950574725,0.09825972827390228,0.9127759092323435,1.4099903184810882,0.0,0.6874373655237013,0.8749999859468254,0.4681592135869632,1.3260982459789514,0.9797682078880356,1.2339284455424455,0.9657041297836448,1.2936799233715042,1.0924555071769821,0.1642511762159352,1.014271322643757,-0.2802138423082159,0.347200138365269,0.5131132997726175,1.3800649806307281,1.3431170838625248,1.7058576212581946,1.5107719147085,1.5049760914467738,1.032266596837094,1.489654044465154,1.0409702353026946,1.7267855499364584,1.236518107723236,-0.2100444269876558,1.2772978776417336,0.9020592960931973,1.1383526034654592,0.7792800017678563,1.2476255713034496,0.6504241022097951,0.0,1.1984496070262265,1.5385443225758766,0.9948979348220913,-0.039133557553399756,1.3458645872011659,1.1725453059195015,1.4554174561281705,1.020310483570434,1.4910876456235387,1.210032073127003,1.080321713737206,0.3107926735670856,0.4001393107544049,1.0799152035554516,1.4087744357457093,1.100596051120388,1.2275189015941632,1.4413891998388766,1.2438202817770367,0.619292403891101,1.366293403586585,0.6253587143152786,0.25047724679466254,1.2594182736650068,0.022738760465633612,1.0843303381507627,1.2339797161850943,1.4051888381784838,1.1096971065615275,0.815762542780208,1.4285403501259026,1.1791707787388046,2.063432838457288,1.0289887476479693,1.0454486172751896,0.04724382108758174,1.178197468751671,1.7907268162852537,1.054011456157595,1.6135150838840775,1.196853196025454,0.0,0.3396414401837723,0.8457772067547531,0.12527833502505892,1.6371382336314144,1.0136103301322823,1.1457978993252924,0.3826553688847192,1.3409625346135905,0.0,0.8045454755424933,1.6474633698790324,1.1965652721258144,0.8419070629684412,0.7888403156147716,1.2055131553712142,1.7294129519379942,-0.023088667133193574,0.9042903780970108,0.9537953265569876,1.1644083942363743,1.3250900009721427,1.0128288124101263,0.9921250788426194,-0.2223832215502224,1.2108967998249716,1.4462329754956385,1.4987080191098516
132846,1.0804062270984098,1.5209494895951972,1.373436128796345,1.5983162528441943,1.2710462376841105,1.5091122803320502,0.9590525927249778,0.0,1.6261188824203758,1.253137465050748,1.128787941883314,1.5284843741112715,1.3101742021956222,1.6992931360116388,0.8095487379457091,1.886516312707194,0.8916040047520721,0.89503509874444,0.1848272905840822,1.421502037051289,2.249999822809479,1.428553651623175,0.3786332515176365,1.0905750742449882,0.0,1.456189767235335,0.9618544172267882,1.3452317098541777,0.7406523942631119,0.6302171084452355,0.24999999270258044,1.1954008241005494,1.76560154685229,0.3538781563662178,1.1607732453221524,1.6594698020654177,1.5535814556564473,0.9040866464577337,1.12499999006887,0.7176616842354119,1.568526415182085,1.2173091895136128,1.4839284839228861,1.2229091294520853,1.5562202105963963,1.3495353998229798,0.41908210507051125,1.2851378743673814,-0.0311386290782254,0.6052502473538419,0.7667577037797176,1.6194453314691222,1.5901188123955128,1.9578408350134866,1.7448331021770678,1.7790209915664645,1.2903193498014864,1.756910094128234,1.3221074029642794,1.9724488031809768,1.453415354014282,0.05095380641127467,1.5211676682746142,1.133035745728788,1.398326862505201,1.0339884127247665,1.5049416688236228,0.8901050264537843,0.0,1.4515503837772852,1.7909573079320256,1.2525510096317212,0.2194660234375505,1.5908520898981138,1.3908053622897567,1.709637591077096,1.2794921772761894,1.738192105771496,1.4632341852691546,1.3340311213618328,0.5511077784514572,0.6642786220030339,1.3418481680354137,1.6406393009941311,1.3461548986026863,1.4801884212374443,1.695912406022725,1.4851292646923357,0.8822134103079031,1.5920632470985498,0.885689862073058,0.5120740213862037,1.5149209214124957,0.27912376105676684,1.3284048329820686,1.4698938509099508,1.6538927901764406,1.3453856425183295,1.059595183379443,1.6796397416191544,1.4307115082220274,0.0,1.2682735350655556,1.3063648371242276,0.2963345819789104,1.4471235870331267,2.0401002500154783,1.3008716239705023,1.8642846867210614,1.4408704839851278,1.228460345312762,0.5886571015614162,1.0967012505638094,0.3729519226522192,1.884072683544939,1.254447942971322,1.3957979039888415,0.6497630603694575,1.6008329121516374,0.0,1.0429293160865278,1.9096497267345942,1.441495204888996,1.113615772336318,1.0264665446953536,1.4528140217469139,1.981556557911828,0.2247447004351617,1.1580032465673193,1.1926567205497691,1.3939744209846092,1.5690196118888746,1.2682756689155363,1.2136418657791677,0.036002246539525995,1.4597796263822556,1.7038767539462278,1.7512919948467927
132847,0.8304062270984098,1.2709494895951972,1.123436128796345,1.3483162528441943,1.0210462376841105,1.2488159570193806,0.7090525927249778,1.076127521323049,1.3761188824203758,1.003137465050748,0.878787941883314,1.2784843741112715,1.0601742021956222,1.4492931360116388,0.5704126894639783,1.636516312707194,0.6416040047520721,0.6411458635824856,-0.0651727094159178,1.171502037051289,1.9999998228094789,1.178553651623175,0.1286332515176365,0.8405750742449881,0.0,1.206189767235335,0.7241450296727567,1.0952317098541777,0.4762622494455878,0.3802171084452355,-7.29741955751706e-09,0.9454008241005493,1.51560154685229,0.10387815636621778,0.9082517118884117,1.4094698020654177,0.0,0.6540866464314593,0.8749999900688701,0.4676616842354119,1.318526415182085,0.9673091895136129,1.2339284839228861,0.972909129437738,1.3062202105963963,1.0995353998229798,0.16908210507051125,1.024481603908352,-0.2811386290782254,0.3552502473538419,0.5167577037797176,1.3694453314748933,1.3401188123955128,1.7078408350134866,1.4948331021770678,1.5290209915664645,1.0406862246829274,1.506910094128234,1.0721074029642794,1.7224488031809768,1.203415354014282,-0.19904619358872533,1.2711676682746142,0.8830357457287882,1.148326862505201,0.7839884127247666,1.2549416688236228,0.6401050264537843,0.0,1.2015503837772852,1.5409573079320256,1.0025510096317212,-0.030533976562449494,1.3408520898512566,1.1408053622897567,1.459637591077096,1.0294921772761894,1.4881921057907352,1.2132341852691546,1.0840311213839664,0.3011077784514572,0.4087491743166518,1.0918481680354137,1.401504820491978,1.0961548986026863,1.2301884212374443,1.445912406022725,1.2351292646923357,0.6439585766570013,1.3420632470985498,0.635689862073058,0.2620740213862037,1.257144746528572,0.02912376105676684,1.0784048329820686,1.2198938509099508,1.4038927901764406,1.0953856425183295,0.8267938143706511,1.4296397416191544,1.1807115082220274,0.0,1.0182735350655556,1.0467701331159411,0.04633458197891038,1.1971235870331267,1.7901002500154783,1.0508716239705023,1.6142846867210614,1.1908704839851278,0.0,0.3427248755157044,0.8467012505638093,0.12295192265221921,1.6290917739965054,1.004447942971322,1.1457979039888415,0.40510933569044905,1.3508329121516374,0.0,0.7929293160865278,1.6596497267345942,1.191495204888996,0.8636157723363179,0.7764665446953536,1.2028140217469139,1.731556557911828,-0.025255299564838296,0.9080032465673195,0.942656720549769,1.1439744209854823,1.3190196118888746,1.0182756689155363,0.9636418657791677,-0.213997753460474,1.221219428682064,1.4538767539462278,1.5012919948467927
132851,1.2121772006389095,1.6554834055992131,1.4786029357769321,1.6540499940900122,1.3531415596571366,1.5755248230606727,1.0728141368906434,0.0,1.6838618326943169,1.2961203495627573,1.2045455223761015,1.5854931684426192,1.475558797358455,1.7826264693254674,0.0,2.0009983565079836,1.0150376166010617,0.9890522987204899,0.27199431029194976,1.503201876174117,2.333333156638578,1.506416594328789,0.47000610802604614,1.163159671296777,1.4611154397377293,1.5729789346707792,1.0839740210619526,1.4285650486484036,0.8052682393912425,0.756314596247703,0.33333332306379004,1.2876964295917288,1.8844865245711007,0.4163951182040435,1.223431467480669,1.7571782349128005,0.0,0.9874200123000381,1.208333332222411,0.7970149124394488,1.6456721039694842,1.310867211770341,1.56726182890954,1.3257000291582632,1.6493965686558272,1.4206611668985651,0.5120772675369317,1.4004400191923754,0.04496751847774649,0.6565912481805982,0.8381490817851835,0.0,1.6121286164734043,2.041174168313041,1.908569729538196,1.869696978822574,1.3563927727663767,1.8621002080987619,1.3785068095640607,2.04710869039421,1.5590155764770908,0.1296196982709814,1.604500964883832,1.2163690790770663,1.4816602142346382,1.148006999907493,1.5625422121429922,0.973438344644501,0.0,1.534883724914491,1.9227559029113048,1.3358843429303795,0.3015348736637564,1.6541353096671463,1.55811037283887,1.7929709244611192,1.399552198116721,1.822552211946275,1.5439511462159212,1.4077787932956503,0.6551904494800447,0.7263083225928737,1.4617345431654847,1.7118273786998,1.395508454908882,1.5671634592393007,1.7792455697275609,1.536164288935103,1.013604133683189,1.6844395389233333,1.0018439404193151,0.6680631708986478,1.6216940387806833,0.3542079836528249,1.3957094747345915,1.5129669494392988,1.702378354436753,1.361633442525134,1.1872903953613712,1.763902867497625,1.4684640088215455,2.3930348146223923,1.3516069094943126,1.3605214895468059,0.3796679153081437,1.5156314072176698,2.1259398917315435,1.424004535499415,1.9379254980961602,1.5384743374195455,0.0,0.607998825922871,1.1311161225752977,0.4545097411472556,1.9419087529141756,1.3377812763448063,1.4427882637778904,0.6934104370965418,1.7018951971950038,1.2603891825920919,1.1838384287256294,1.9915226511604716,1.5248285431624051,1.1969491056869166,1.1097998779980989,1.5251880837085654,2.0418432428416926,0.32237631276386836,1.2561880382906994,1.2314355839063955,0.0,1.672048626813268,1.3534694080102683,1.2305021732238473,0.13115531708967465,1.5864960586068964,1.838056962252124,1.8346253142591933
132854,0.8902437073023053,1.3145476317064202,1.1155850850701905,1.3327907455913965,1.0305545747355773,1.2552061359853395,0.7339432079802801,0.0,1.3599902854047492,0.9520790603991168,0.8712121905520552,1.2587409819508637,1.1183553986605674,1.4461181870213713,0.5182307031795557,1.674015478577894,0.6817042798835498,0.6559649119491722,-0.07206603052077343,1.1838572162920227,1.9999998232540843,1.1830018350346523,0.1346319469873425,0.8437690198404764,1.1648707994182228,1.2354157872245681,0.7246477301841832,1.0631050037333387,0.49368985707264956,0.42684302021752696,-1.0647049464296288e-08,0.9648927485116345,1.5314586714407072,0.07744332650008035,0.89814518960536,1.4097985979110885,0.0,0.0,0.874999994973312,0.4646766128770412,1.320168895597107,0.9951052302910458,1.233928457167329,0.9754329146300085,1.2861903050136665,1.0888548986004014,0.1714975510020954,1.0573423857680475,-0.28531973237012176,0.31520780580709373,0.5034979115748385,1.3569440395359913,1.2726225492369077,1.7069848173501696,1.6060539028330134,1.5024725423810847,1.0091142526209724,1.4938234896311113,0.986597834807356,1.7181121117021267,1.2700026129998452,-0.21916969176889767,1.2752608602537987,0.9048692441847991,1.1383526218483524,0.8070164295796731,1.205543745220429,0.6578851937769412,0.08456063769441302,1.1984496158370304,1.6016696034498459,1.0025509956688936,-0.04426318164103993,1.3258144880248457,1.2767854711964057,1.4561682669963951,1.044417009986299,1.5018644271736097,1.2087238858831957,1.070736051678614,0.3325707088697527,0.384365125704197,1.1136735432373317,1.3844129316402092,1.0713379766036064,1.2481718767892294,1.4368658096294826,1.2041695679316424,0.6550316272743675,1.3839280609457179,0.6638581305970286,0.32970023616989996,1.2984104066334048,0.016649988197284582,1.0683016465779283,1.1998827684195343,1.3566562203866317,1.0423171435770888,0.8396846625744323,1.4331208447652486,1.1218518954289023,0.0,1.0307140670986068,1.0290196916832686,0.05392852523965608,1.101014885266704,1.7932331246655233,1.0994581986015506,1.6060313051811659,1.2171064215697331,0.0,0.2761105357175855,0.0,0.11775663468711628,1.6186854197727265,1.0022461226785833,1.0905736105958401,0.32051545865692677,1.3574079985245604,0.8782812007114079,0.8737374162429588,1.6516140757567723,1.2109030331897468,0.8344964637226048,0.8010334625478348,1.2127181718192692,1.7099843727431883,-0.00818804710543164,0.9191418391790459,0.9092408565755478,1.2318338314788764,1.361954672632354,1.0165241888591028,0.921580323474162,-0.20663361237201672,1.2345928248995692,1.4995048157781803,1.4987080057427278
132856,0.7885074811730237,1.2281991311422702,1.0246700224679735,1.2258908614438342,0.9220187314817169,1.1710409383592473,0.641550236885673,1.0066337879810268,1.2601572636005005,0.9012610100193252,0.7712121890168667,1.1521598321993622,1.0463193295455893,1.3476554638518352,0.41447970853991034,0.0,0.581704283635261,0.556522200058944,-0.0,1.0772712491649514,1.8999998236671205,1.0882595336883392,0.040754429510783896,0.7414798291143088,1.0382667837263353,1.1396456013377232,0.6385969085038437,0.9810740480335923,0.39312631312675306,0.32320119972570205,-0.10000001027426253,0.0,1.4466872232355246,-0.016938245407604136,0.7795295942730524,1.309278081495418,1.259525728418684,0.0,0.7749999990953567,0.3641790835254899,1.2125970648002404,0.8768901907553925,1.1339284955477698,0.8587274224045288,0.0,1.0158213748251663,0.07632847985667157,0.9675526670326426,-0.38624451914013125,0.23540706109000287,0.4071423155819386,1.2463243903801566,1.1696242777698955,0.0,1.4528660845491643,1.4265174425007754,0.9175338804668058,1.4110795392941917,0.9177350024689408,1.6137753649466453,1.1083305483896106,-0.30002869982945113,1.1691306508866794,0.7858456938203899,1.0483268808880943,0.7117248405365835,1.112859842740602,0.5475661180209305,-0.015210533504631196,1.101550392588089,0.0,0.9102040704785236,-0.13788578453162315,1.2408521042079625,1.0527911876623808,1.3603884019453207,0.9535987036920546,1.3986266297356018,1.1119259980253473,0.989283101132707,0.2228858137541243,0.29297498926644394,1.0256065077172938,1.2771433163864778,0.974403630751465,1.1556635020846306,1.3413890158133313,1.0954785508469416,0.5796978000402679,1.2395311228368322,0.5538290059698243,0.24129701076144106,1.181988021694823,-0.07696501121158217,0.9623761414092342,1.085796903144391,1.2553601723845889,0.0,0.0,1.3342202362585005,0.0,1.959701481193064,0.919998854516193,0.9268100227734364,-0.046980713869015256,0.0,1.6901002690608635,0.9963183664144579,0.0,1.108818600277718,0.9370613639036268,0.2558751407340226,0.0,0.015430222314276487,1.5106389601378174,0.8930837355176231,0.9905736152593894,0.24296942546265665,1.2672783760626074,0.8167863425034598,0.7621212567869933,1.5638004326123343,1.1058329659529282,0.7562051730904815,0.6886596916284168,1.1100190381949688,1.6121279787170222,-0.11035467953707634,0.8228547076493545,0.7981022505683293,1.0711514778544453,1.255884283549086,0.8800243650123991,0.7930971104107103,-0.0,1.1368316282290005,1.4071485942287696,1.4012919814796687
132858,0.8788438673055762,1.3221500722658799,1.1452696024435989,1.3207166607566792,1.0198082263238033,1.2620123682823237,0.73948080355731,0.0,1.3505284993609834,1.003137465081171,0.8712121890427682,1.252159835109286,1.1422254640251217,1.4492931359921342,0.5253436606644213,1.6676650231746502,0.6817042832677285,0.6557189653871567,-0.0613390230413835,1.1698685428407836,1.999999823305299,1.1785536516187987,0.14075443582123248,0.8298263379634438,1.1277821064043962,1.239645601337446,0.7506406877286195,1.0952317153150704,0.4719349060579092,0.42298126291436977,-1.026954321581286e-08,0.9543630962583955,1.5511531912377672,0.08306178487071025,0.8760067361589596,1.4238449015794674,1.3716679950530462,0.0,0.8749999988890776,0.4636815791061155,1.312338770636151,0.9717778572757774,1.2339284955762064,0.9684562039453574,1.3150390100689808,1.107214417143999,0.17874393420359846,1.0671066858590421,-0.28836581485558677,0.3354070611416011,0.5048157484518503,1.346324390058317,1.278795283140071,1.707840834979708,1.5379873904524457,1.5363636454892409,1.0230594394330434,1.5287668747654286,1.0451734762307274,1.7137753570608767,1.197112932242477,-0.19557087652183558,1.2711676315504987,0.883035745743733,1.148326880901305,0.8146736665741597,1.229208878809659,0.6401050113111677,0.0,1.2015503915811578,1.5803792940812387,1.0025510095970462,-0.03402064355111012,1.3408520898668392,1.1325226996012565,1.459637591127786,1.0662188647833877,1.488876621007737,1.210617812882588,1.0892831017696496,0.3218571161467114,0.39297498925954044,1.1284012098321514,1.3784940453664667,1.069681928241109,1.2386522315580875,1.4459122363942276,1.2028309556017698,0.6802708003498557,1.3309394239691497,0.6481503347009981,0.3347298375653145,1.2742118476452031,0.02087465031949165,1.0623761414012582,1.1796336161059655,1.3690450211034197,1.0283001091918007,0.8539570620280379,1.4305695341642917,1.1766542443261705,0.0,1.0182735761609794,1.0236569714628887,0.04633458197481044,1.1140828231530662,1.7901002690633256,1.0906712021660818,1.6045921647628267,1.2028358948345237,0.0,0.35134666227404276,0.7977827892419646,0.12117640781392236,1.6085754195808422,1.004447943011473,1.109454930444557,0.36007710376320856,1.3685618638616706,0.9270558492587586,0.8505050953922961,1.658189317827138,1.1914952098290716,0.8636157723535834,0.7764665446647655,1.1918547503752321,1.7085099095083591,-0.010957020569464904,0.9228547049573662,0.8981022505730623,1.171151477323738,1.3387152934799347,0.9781893943248211,0.897168839890514,-0.2021780162436586,1.2450788997459017,1.5047236289187906,1.5012919809258602
132861,1.1305800934348578,1.5584985728300298,1.3861846650458158,1.5776165449042414,1.2783440695776636,1.4961775659084158,0.9818737746519173,1.3448591043314628,1.6003615211652322,1.2039555154609627,1.1212121905779568,1.5087409848607876,1.3642615331401,1.6977558591616702,0.7790946553040666,1.911581574847291,0.9317042795160171,0.9051616772773848,0.18052719336960044,1.4264545099678552,2.2499998228922626,1.423295952965112,0.384631953297791,1.0821155286896116,1.4043861220962837,1.4854157872242908,0.986691509408959,1.3272626710148168,0.7224984500038057,0.6766230834061946,0.24999998935766965,1.2126521804894053,1.7859246394429498,0.32744335677839476,1.1446223314912674,1.674365417995138,1.6133094674142456,0.0,1.124999994767033,0.714179108457667,1.5699106014330175,1.2399928968114307,1.4839284571957658,1.235161696170837,1.5535229480976018,0.0,0.4239130053490223,1.306896404594447,-0.037441028085577255,0.565207805858692,0.7511713444447502,1.6069440392141519,1.5317935546070833,1.955857621224416,1.841175208736295,1.7623187453695501,1.26463981158721,1.7615108251023481,1.2640363085691426,1.9681121038163583,1.5087849968527114,0.03528813153871768,1.527297840917618,1.1520592961081422,1.3883526218615632,1.0599652556172494,1.471892781289486,0.9004240870671786,0.33456063845964124,1.4484496148300992,1.8370095842218226,1.2448979347874163,0.20960195933947312,1.5758144736837223,1.5065169831352816,1.7054174561788606,1.3070371710776323,1.742114418445745,1.4574157007404362,1.3207360523155567,0.5815420112623398,0.6343651256972935,1.3664682453521895,0.0,1.3166162740932505,1.4811606062626863,1.6913890302103791,1.4615219726864708,0.9056046275839553,1.6253363620780354,0.0,0.5731330629737733,1.5406342325837847,0.2644896497283583,0.0,1.443719481381109,0.0,0.0,1.0929257904375946,1.67947014267104,1.3835899460049894,2.3097014718597113,1.278988788743393,1.2758666403727208,0.2972438210834818,1.4133719556028808,2.0432331246679856,1.3438110343531746,1.853822561925843,1.4611237161265387,1.2961992698517903,0.5215820572576056,1.0468587454329084,0.3735028201867622,1.8666218792157512,1.2636103301724333,1.3594549257810078,0.5876231369574787,1.6086914863236237,1.1385507074667067,1.1121212548482617,1.8960029609715763,1.4465652770658903,1.0919070629857066,1.0388403155841834,1.4445538839995324,1.9563663035345256,0.24120961186217982,1.1691418364870576,1.1592408565802808,1.481833830948169,1.5947856825632027,1.2646892181715248,1.1756520529539656,0.03943651566659323,1.4928400964164705,1.7470798504682015,1.7487080051889192
132862,1.244921109902175,0.0,0.0,1.6926318062095471,1.392031594460026,1.6220438279144964,1.0792773555454755,1.4746152289480992,0.0,1.3163639605271171,1.224153368557832,1.6182633081729534,1.443332644246134,1.7975220866614956,0.8749228742897894,0.0,1.0346454526024267,1.0083488003099887,0.2727413623607988,1.5433843598896824,2.3529409993117176,1.5388908987865682,0.48757313262726865,1.1989993870372324,1.5444159915806985,1.5841271495820013,1.0636397283351111,1.3980771359036737,0.0,0.7834260171799401,0.3529411654507517,1.3261230092132326,1.8691712961164781,0.42476607487835316,1.2485648644256924,1.7632602907973474,1.6957498496116712,0.0,1.2279411673218557,0.8181153186991809,1.6806819028645619,1.3576274145554417,1.5868695952574767,1.3092138455067173,1.626079081632606,1.4446594742143757,0.5196077986181077,1.4000732809740406,0.0,0.6661734464362772,0.8527946840383267,1.7205048651624142,1.628561997174508,2.057942780065466,1.9563093889588254,1.8313688187319825,0.0,1.8295086164386194,0.0,2.0753900349281964,1.6417618877287472,0.12684463057301842,1.6343322460915064,1.2768339710197967,1.481319539279199,1.1552491950933512,1.5511688241708443,1.0211454460035403,0.4372729853640456,1.54829001555656,0.0,1.347839097329852,0.0,1.6937932186118565,1.6153394213445986,1.804889308518058,1.3881764927511318,1.8575300146743994,1.558462950211632,1.4273866414061083,0.6951967804559694,0.7286964386125384,1.454681755227958,0.0,1.4324737089246766,1.6008545864425965,1.7852837799162224,1.5658017614869317,0.9833066309790555,0.0,0.9962880231173457,0.6710446380489472,1.6465506813393544,0.36320616407673956,1.4271683282172107,1.5669098101652663,1.7108934448592632,0.0,1.1815945674545776,1.7849626297425851,1.4940141268352471,2.4126426388049564,1.3943704561516088,1.3788737599378134,0.40777894081891586,0.0,2.1455477227384447,1.4555392072592317,1.9582028788147703,1.5748777554548035,1.412712567448968,0.0,1.1347126031740404,0.4730242235305444,1.9796730558782236,1.3643496863101319,1.4435147824028793,0.6510026683217852,1.7004787974571016,1.1927172353899445,1.2382947521695127,1.9923688953717988,1.5689142768971536,1.1657289308253165,1.1663484099378412,1.5683584819141578,2.0607819432399426,0.3469197617968014,1.2683701471793256,1.2733206390533547,1.5850847910135872,1.7209662381862103,1.343045168648224,1.3030047130082019,0.13792209600882344,0.0,0.0,1.8490652064763753
132866,1.213913426768191,1.641831906163363,1.469517998379149,1.6609498782375747,1.3616774029109968,1.579510899241749,1.0652071079852505,0.0,1.6836948544985655,1.287288848794296,1.2045455239112899,1.5920743181941206,1.4475948664734333,1.7810891924950036,0.0,1.9949149081806243,1.0150376128493503,0.9884950106107181,0.2638605267029337,1.5097878433011884,2.333333156225596,1.5066292862984452,0.46796528663112424,1.1654488620229448,0.0,1.568749120557624,1.0700248427422923,1.41059600434815,0.805831783337139,0.7599564167395279,0.3333333226910029,1.2959855138227385,1.869257972776283,0.410776690111728,1.2279556648246006,1.7576987513284712,1.696642800747579,1.02077073139228,1.2083333281003663,0.7975124417910002,1.6532439347663508,1.323326230144764,1.567261790529099,1.3184950295041702,1.636856281430935,1.4135812742525675,0.5072463386823556,1.3902297379277802,0.045892305247756005,0.6485411391920253,0.8345046777780835,0.0,1.6151268879404164,2.0391909545577493,1.9245085420696282,1.8456520787028834,1.3479731449205432,1.8448441584356816,1.3473696419024759,2.0514454371496917,1.5921183301860449,0.11862146487205094,1.6106311742509514,1.2353926294414754,1.4716859551948964,1.1432985889505827,1.5552261146228192,0.9837574204005118,0.4178939717929745,1.5317829481634324,1.9203429175551558,1.3282312681207495,0.2929352926728064,1.6591478070170556,1.5898503164686146,1.7887507895121937,1.3903705044109653,1.8254477517790784,1.5407490340737695,1.40406938564889,0.6648753445956731,0.7176984590306268,1.4498015786855227,1.7190969939535314,1.3999496074265838,1.5644939395960196,1.7747223635437122,1.5448553060198038,0.9889379609172886,1.7086696954113685,0.9915127926615357,0.6564663963071066,1.623967565917118,0.34782298306169157,1.4016349799032857,1.5270528147144422,1.703674402438796,1.375944906568332,1.176259123770928,1.7628034760043731,1.4669232793383227,2.393034805193045,1.3623221220767263,1.3591999737060543,0.38057715441681506,1.496705288936214,2.1265664580013186,1.4271443676865079,1.9371558952591763,1.544457049459872,1.3795326031851236,0.6049153905909389,1.1301920787662416,0.45683615352009543,1.9499552125490844,1.3469436635057666,1.442788259114341,0.670956470290812,1.692024819656957,1.22188404080004,1.195454588181595,1.9793362943049098,1.5298986103992236,1.1752403963190399,1.1221736489175167,1.5278872173328657,2.0396996368678586,0.3245429451955131,1.2524751698203909,1.242574189913614,0.0,1.6781190158965362,1.348022551504858,1.2589853862872988,0.12276984899992649,1.576173429749804,1.8304131838015345,1.8320413385222525
